log_id,access_time,status,user_id,camera_id
18086,2025-12-23,Success,287,351
18087,2025-01-11,Success,143,334
18088,2025-05-13,Success,407,70
18089,2024-09-09,Success,310,84
18090,2025-05-25,Success,410,25
18091,2025-12-28,Success,128,322
18092,2026-02-03,Denied,248,136
18093,2025-07-06,Denied,434,216
18094,2025-06-01,Success,396,6
18095,2024-09-10,Success,104,214
18096,2024-10-06,Failed,334,127
18097,2025-12-24,Success,415,361
18098,2025-01-16,Success,290,338
18099,2025-06-13,Success,450,160
18100,2024-09-06,Success,170,134
18101,2026-02-10,Success,11,169
18102,2025-01-07,Success,410,7
18103,2024-08-14,Success,198,350
18104,2024-12-30,Success,193,355
18105,2024-08-15,Success,192,370
18106,2025-08-10,Success,226,14
18107,2025-09-23,Success,359,482
18108,2025-08-21,Success,358,70
18109,2025-07-02,Success,415,401
18110,2024-09-02,Success,141,95
18111,2025-08-27,Success,123,31
18112,2025-10-03,Success,332,423
18113,2025-07-12,Success,279,208
18114,2025-02-18,Success,302,86
18115,2024-09-12,Denied,209,66
18116,2025-06-26,Success,286,236
18117,2025-05-07,Success,362,370
18118,2025-02-27,Success,55,311
18119,2024-11-14,Success,396,25
18120,2025-06-04,Success,86,139
18121,2026-05-06,Success,446,355
18122,2025-09-19,Success,292,31
18123,2024-11-01,Success,329,55
18124,2025-07-29,Success,144,372
18125,2025-07-26,Success,425,67
18126,2026-03-09,Success,206,371
18127,2026-05-11,Success,236,331
18128,2026-06-12,Success,456,446
18129,2025-09-13,Denied,44,480
18130,2024-09-27,Denied,21,216
18131,2024-11-22,Success,84,52
18132,2025-05-03,Success,487,153
18133,2026-03-13,Denied,448,77
18134,2024-09-04,Success,381,66
18135,2026-03-10,Success,487,158
18136,2026-01-17,Success,210,37
18137,2024-08-17,Success,486,410
18138,2024-12-30,Success,259,396
18139,2025-03-01,Success,72,137
18140,2026-04-11,Success,45,242
18141,2024-08-10,Success,329,233
18142,2025-04-04,Success,450,451
18143,2024-07-27,Failed,351,142
18144,2024-09-17,Success,10,481
18145,2025-04-07,Success,363,302
18146,2026-03-05,Success,40,489
18147,2025-04-15,Success,150,474
18148,2024-09-22,Success,11,212
18149,2025-10-28,Failed,437,416
18150,2026-04-07,Success,155,247
18151,2024-10-28,Success,328,436
18152,2025-06-04,Success,132,254
18153,2025-10-03,Success,396,397
18154,2025-07-19,Failed,262,79
18155,2026-03-08,Success,336,470
18156,2025-02-20,Success,496,95
18157,2025-04-07,Success,290,421
18158,2026-03-30,Success,329,230
18159,2025-11-02,Success,151,246
18160,2025-10-23,Failed,340,124
18161,2026-05-29,Success,295,290
18162,2025-06-09,Success,122,241
18163,2024-10-21,Success,154,161
18164,2025-11-10,Failed,5,192
18165,2024-09-07,Success,310,85
18166,2026-05-11,Success,180,227
18167,2025-09-21,Success,255,308
18168,2026-01-27,Success,118,490
18169,2026-04-20,Success,245,319
18170,2025-03-23,Success,212,499
18171,2026-03-11,Denied,91,166
18172,2025-05-25,Success,99,479
18173,2025-01-04,Success,294,365
18174,2025-07-31,Success,423,242
18175,2024-11-13,Failed,226,225
18176,2026-03-22,Success,59,103
18177,2025-05-08,Success,403,107
18178,2024-09-30,Denied,51,300
18179,2026-05-18,Success,317,210
18180,2024-10-28,Success,423,156
18181,2026-06-06,Success,156,431
18182,2024-07-22,Success,371,48
18183,2025-12-09,Success,247,282
18184,2025-01-23,Success,151,49
18185,2025-12-17,Failed,166,489
18186,2025-10-26,Success,191,91
18187,2024-09-08,Success,312,116
18188,2025-06-14,Success,162,13
18189,2026-02-08,Success,431,63
18190,2025-04-23,Success,91,245
18191,2025-03-29,Success,275,335
18192,2025-07-04,Success,400,334
18193,2025-08-02,Success,35,261
18194,2025-04-24,Success,74,186
18195,2024-12-04,Failed,347,431
18196,2025-02-02,Success,140,149
18197,2024-09-24,Success,266,462
18198,2026-02-08,Success,223,229
18199,2025-08-19,Denied,485,339
18200,2024-08-25,Success,189,96
18201,2026-03-22,Success,480,275
18202,2025-06-21,Success,347,410
18203,2026-05-02,Success,481,201
18204,2024-09-13,Success,285,274
18205,2024-08-18,Success,375,239
18206,2026-04-16,Failed,260,198
18207,2024-09-28,Success,438,397
18208,2025-03-03,Success,361,224
18209,2025-02-17,Success,451,141
18210,2026-04-08,Success,3,89
18211,2024-11-08,Success,271,339
18212,2025-05-08,Success,434,3
18213,2025-01-19,Success,39,384
18214,2025-06-26,Denied,80,371
18215,2025-06-22,Success,305,298
18216,2025-11-15,Success,486,302
18217,2024-12-22,Success,125,406
18218,2026-05-11,Success,308,466
18219,2025-03-17,Success,441,45
18220,2026-01-18,Denied,347,126
18221,2024-09-15,Success,439,268
18222,2025-10-28,Success,201,128
18223,2025-04-29,Denied,489,336
18224,2025-09-29,Success,400,378
18225,2025-08-07,Success,94,473
18226,2025-11-20,Success,318,147
18227,2024-11-23,Success,233,243
18228,2025-04-01,Success,466,417
18229,2024-07-25,Success,230,246
18230,2025-05-13,Success,343,248
18231,2025-07-14,Success,455,349
18232,2026-01-03,Success,217,182
18233,2026-01-28,Success,383,208
18234,2025-07-21,Success,232,383
18235,2025-04-25,Success,100,215
18236,2025-10-28,Success,152,107
18237,2026-04-04,Success,129,383
18238,2026-01-06,Success,300,374
18239,2024-08-21,Success,221,287
18240,2025-11-08,Success,345,131
18241,2026-02-24,Success,363,180
18242,2025-12-17,Success,306,478
18243,2026-01-22,Denied,134,105
18244,2026-04-01,Denied,176,349
18245,2025-09-07,Success,278,106
18246,2024-12-19,Success,221,385
18247,2025-03-02,Success,442,188
18248,2025-07-28,Success,344,273
18249,2024-12-02,Success,298,269
18250,2025-04-12,Denied,107,440
18251,2026-01-26,Denied,375,272
18252,2025-08-28,Success,425,274
18253,2026-01-11,Success,141,175
18254,2025-09-12,Success,79,349
18255,2025-10-15,Success,454,99
18256,2025-10-26,Success,376,97
18257,2024-12-26,Denied,183,99
18258,2025-10-03,Success,378,317
18259,2024-11-29,Success,180,120
18260,2025-06-30,Success,354,172
18261,2024-09-19,Success,170,293
18262,2024-12-07,Denied,224,211
18263,2024-10-28,Success,210,183
18264,2026-03-03,Success,67,156
18265,2026-03-20,Success,75,406
18266,2025-07-14,Success,492,57
18267,2026-03-15,Success,27,296
18268,2025-07-07,Success,200,251
18269,2026-06-12,Failed,99,361
18270,2026-02-10,Failed,256,228
18271,2025-08-12,Success,304,402
18272,2025-02-03,Success,153,146
18273,2024-09-14,Success,171,48
18274,2026-01-27,Success,358,236
18275,2025-03-28,Success,351,77
18276,2025-06-25,Success,457,269
18277,2025-02-04,Success,475,226
18278,2024-11-12,Success,368,445
18279,2025-09-14,Success,312,439
18280,2025-06-10,Success,398,147
18281,2024-10-17,Success,77,401
18282,2026-05-18,Success,493,91
18283,2026-01-18,Success,499,327
18284,2025-10-11,Success,51,474
18285,2026-05-29,Denied,105,444
18286,2025-07-09,Denied,322,421
18287,2025-10-02,Success,258,65
18288,2025-01-16,Success,233,380
18289,2024-12-27,Success,201,157
18290,2025-05-09,Success,115,164
18291,2025-10-02,Success,26,53
18292,2026-04-13,Success,437,13
18293,2025-08-24,Success,238,429
18294,2024-10-13,Failed,4,298
18295,2024-08-02,Success,446,270
18296,2024-08-15,Success,115,329
18297,2024-11-26,Success,226,126
18298,2024-07-25,Success,437,194
18299,2024-08-29,Success,321,138
18300,2026-02-10,Failed,313,255
18301,2026-03-09,Success,2,126
18302,2026-05-10,Success,129,295
18303,2024-10-07,Success,234,462
18304,2026-04-12,Denied,32,428
18305,2026-04-01,Success,235,248
18306,2025-11-17,Success,18,5
18307,2026-04-09,Success,147,354
18308,2025-08-20,Success,179,8
18309,2026-03-01,Success,327,125
18310,2025-03-20,Denied,18,430
18311,2024-12-29,Success,497,417
18312,2024-08-20,Success,473,224
18313,2025-05-24,Success,66,469
18314,2025-11-16,Success,333,413
18315,2026-06-15,Success,251,316
18316,2026-05-04,Success,188,120
18317,2025-07-20,Success,312,258
18318,2025-09-04,Success,175,88
18319,2024-11-03,Success,260,283
18320,2026-01-13,Denied,344,241
18321,2024-10-26,Success,140,97
18322,2024-07-24,Success,173,359
18323,2024-08-13,Success,473,110
18324,2025-12-12,Success,204,467
18325,2024-10-04,Success,366,444
18326,2026-02-15,Success,462,20
18327,2025-10-21,Denied,361,43
18328,2024-07-31,Success,27,63
18329,2024-10-23,Success,83,62
18330,2024-10-25,Success,312,129
18331,2025-09-23,Denied,130,267
18332,2026-04-21,Success,126,335
18333,2026-03-02,Success,463,250
18334,2026-01-24,Success,86,314
18335,2025-11-15,Success,291,500
18336,2025-01-02,Success,394,258
18337,2025-11-05,Success,100,382
18338,2025-03-16,Success,166,331
18339,2026-03-21,Success,193,168
18340,2025-10-18,Success,438,441
18341,2024-12-17,Success,141,478
18342,2024-10-25,Success,343,421
18343,2025-05-30,Success,381,452
18344,2026-06-05,Success,411,5
18345,2025-11-19,Denied,350,350
18346,2025-09-14,Denied,268,21
18347,2026-06-09,Success,423,28
18348,2024-10-15,Success,47,187
18349,2025-05-03,Success,105,241
18350,2024-12-11,Success,244,138
18351,2025-11-11,Success,175,500
18352,2025-01-13,Success,207,433
18353,2024-12-07,Success,351,28
18354,2025-01-04,Success,344,55
18355,2025-11-28,Success,261,300
18356,2025-09-22,Success,482,381
18357,2025-05-16,Success,4,432
18358,2025-12-04,Failed,155,190
18359,2026-04-29,Success,205,445
18360,2024-12-05,Success,103,263
18361,2025-05-28,Success,54,97
18362,2024-11-29,Success,102,57
18363,2025-06-12,Success,314,411
18364,2024-12-26,Success,343,460
18365,2024-12-15,Success,56,452
18366,2025-11-11,Denied,469,441
18367,2025-08-28,Success,480,486
18368,2025-09-21,Success,263,47
18369,2026-04-25,Success,316,215
18370,2026-03-09,Success,211,121
18371,2025-05-23,Success,338,265
18372,2026-05-15,Success,454,269
18373,2026-04-12,Success,215,310
18374,2025-11-02,Success,230,488
18375,2026-03-10,Success,423,114
18376,2024-11-07,Success,216,285
18377,2024-08-14,Failed,481,210
18378,2025-06-09,Success,285,131
18379,2026-04-09,Success,152,373
18380,2025-01-10,Success,347,49
18381,2024-09-02,Success,154,38
18382,2025-09-08,Success,140,216
18383,2025-04-19,Success,287,464
18384,2026-02-25,Success,147,287
18385,2025-09-14,Failed,290,498
18386,2025-02-15,Success,45,243
18387,2025-06-16,Denied,339,51
18388,2025-01-08,Success,357,122
18389,2026-03-10,Success,321,123
18390,2024-11-26,Success,134,267
18391,2026-03-01,Denied,105,415
18392,2024-08-16,Success,346,429
18393,2025-07-25,Failed,314,133
18394,2025-02-02,Success,497,302
18395,2025-11-21,Success,455,140
18396,2024-11-20,Denied,240,167
18397,2024-12-02,Success,128,384
18398,2024-10-19,Success,212,236
18399,2026-02-16,Success,59,265
18400,2026-03-18,Success,202,305
18401,2025-07-14,Success,72,406
18402,2024-11-13,Success,8,149
18403,2025-12-12,Success,310,220
18404,2026-05-06,Success,447,19
18405,2025-06-11,Success,93,206
18406,2025-02-22,Success,413,306
18407,2026-02-27,Denied,380,261
18408,2025-12-31,Success,247,106
18409,2024-09-06,Success,377,38
18410,2026-06-18,Success,190,304
18411,2024-09-12,Success,214,138
18412,2025-07-24,Success,485,488
18413,2025-04-16,Denied,341,58
18414,2024-08-10,Denied,95,354
18415,2025-04-25,Denied,372,390
18416,2025-03-27,Success,420,27
18417,2025-02-10,Success,490,264
18418,2025-12-08,Success,189,238
18419,2025-05-23,Success,257,179
18420,2024-10-06,Success,11,404
18421,2025-03-04,Success,374,299
18422,2025-06-01,Success,133,26
18423,2026-01-23,Success,252,499
18424,2025-02-28,Success,485,74
18425,2025-07-02,Success,1,17
18426,2025-10-02,Success,181,428
18427,2025-06-28,Success,299,272
18428,2026-02-09,Success,283,442
18429,2025-12-31,Success,378,416
18430,2025-03-25,Success,471,141
18431,2025-07-25,Success,124,31
18432,2026-02-04,Success,444,452
18433,2026-02-07,Success,500,444
18434,2025-02-01,Success,215,198
18435,2024-12-09,Success,47,18
18436,2025-11-30,Failed,311,407
18437,2025-06-22,Success,145,295
18438,2025-12-07,Success,42,241
18439,2026-01-08,Success,282,409
18440,2024-08-10,Success,332,354
18441,2024-08-13,Success,273,157
18442,2024-09-02,Success,291,406
18443,2025-11-24,Success,277,114
18444,2024-11-05,Success,141,358
18445,2025-09-10,Success,264,228
18446,2026-02-03,Success,321,212
18447,2025-04-04,Denied,382,478
18448,2025-11-16,Success,25,32
18449,2026-02-03,Success,385,472
18450,2026-01-13,Success,163,101
18451,2025-07-10,Success,27,276
18452,2025-10-28,Denied,46,228
18453,2024-09-27,Success,258,107
18454,2026-01-21,Success,150,344
18455,2025-10-07,Denied,113,140
18456,2025-07-27,Failed,28,491
18457,2025-10-01,Success,380,203
18458,2024-07-24,Success,247,268
18459,2025-05-14,Success,64,498
18460,2024-08-01,Success,8,23
18461,2025-11-04,Denied,310,41
18462,2025-08-21,Success,216,473
18463,2024-11-16,Success,123,423
18464,2026-03-03,Success,251,249
18465,2025-10-03,Success,287,353
18466,2025-01-13,Success,112,146
18467,2026-02-01,Success,85,497
18468,2025-06-24,Denied,95,363
18469,2026-01-06,Success,226,177
18470,2025-01-26,Success,162,196
18471,2025-08-01,Success,296,356
18472,2024-08-09,Success,94,386
18473,2026-04-04,Success,374,391
18474,2026-04-18,Success,197,385
18475,2025-02-28,Success,493,369
18476,2025-04-18,Success,25,107
18477,2025-12-31,Denied,30,221
18478,2024-10-02,Success,241,233
18479,2025-03-25,Success,311,409
18480,2025-02-04,Denied,354,180
18481,2025-08-15,Success,125,62
18482,2024-09-25,Success,376,81
18483,2025-04-12,Success,455,189
18484,2025-06-04,Success,140,289
18485,2025-11-19,Success,224,297
18486,2025-05-25,Success,178,175
18487,2025-10-09,Success,99,202
18488,2026-01-17,Success,143,179
18489,2026-06-03,Success,333,445
18490,2026-05-17,Success,150,209
18491,2025-04-14,Denied,313,9
18492,2025-07-12,Success,14,70
18493,2024-09-03,Success,172,213
18494,2024-09-04,Denied,37,212
18495,2024-08-07,Success,165,49
18496,2025-06-25,Denied,240,396
18497,2024-09-04,Denied,173,214
18498,2025-07-14,Success,388,57
18499,2025-08-22,Success,410,104
18500,2025-12-30,Success,244,392
18501,2025-12-09,Failed,36,75
18502,2024-08-07,Denied,352,467
18503,2026-01-08,Success,492,236
18504,2025-09-27,Success,183,484
18505,2025-06-21,Success,283,364
18506,2024-09-23,Success,440,162
18507,2025-07-11,Success,90,129
18508,2026-04-19,Success,365,462
18509,2026-05-26,Success,109,286
18510,2026-05-30,Success,306,69
18511,2024-11-08,Denied,101,53
18512,2026-06-03,Success,129,84
18513,2025-05-30,Success,379,35
18514,2024-08-20,Success,157,125
18515,2025-10-07,Failed,130,50
18516,2025-12-25,Success,14,394
18517,2026-04-22,Success,282,160
18518,2025-06-07,Success,400,490
18519,2026-04-09,Success,364,29
18520,2025-12-27,Success,245,126
18521,2025-06-25,Success,104,392
18522,2025-04-03,Success,248,127
18523,2025-12-25,Success,300,371
18524,2024-10-10,Success,340,470
18525,2024-12-13,Success,461,480
18526,2026-05-01,Success,223,275
18527,2024-09-22,Success,402,65
18528,2025-10-09,Success,194,232
18529,2025-10-17,Failed,465,83
18530,2025-12-12,Success,91,494
18531,2025-03-06,Success,389,340
18532,2026-02-24,Success,413,468
18533,2025-02-16,Success,107,459
18534,2024-12-20,Success,431,468
18535,2025-08-06,Success,381,292
18536,2025-11-17,Success,273,64
18537,2025-08-05,Success,50,291
18538,2025-09-13,Denied,225,359
18539,2024-09-30,Success,225,484
18540,2025-02-26,Success,66,69
18541,2026-03-03,Success,134,456
18542,2026-04-02,Failed,414,263
18543,2025-07-30,Success,400,208
18544,2024-09-17,Success,129,449
18545,2024-08-09,Success,183,148
18546,2026-05-18,Success,89,140
18547,2024-10-10,Success,395,130
18548,2025-03-31,Success,223,297
18549,2025-03-24,Denied,15,14
18550,2025-12-06,Success,317,15
18551,2025-07-15,Success,7,20
18552,2024-09-24,Denied,96,153
18553,2024-07-20,Success,405,132
18554,2025-12-21,Failed,328,442
18555,2026-02-02,Denied,289,227
18556,2026-02-22,Success,393,486
18557,2026-02-12,Success,433,288
18558,2024-09-26,Success,310,362
18559,2025-05-24,Success,163,157
18560,2025-06-25,Success,399,33
18561,2025-03-22,Success,347,281
18562,2026-03-27,Success,40,184
18563,2025-04-26,Success,288,330
18564,2025-01-30,Success,143,422
18565,2024-10-24,Success,211,418
18566,2025-02-23,Success,434,354
18567,2025-06-04,Success,114,470
18568,2024-08-04,Denied,296,336
18569,2024-09-14,Success,373,292
18570,2025-12-20,Success,308,478
18571,2026-02-19,Success,214,26
18572,2025-07-10,Denied,2,28
18573,2024-09-23,Success,21,377
18574,2025-04-30,Success,280,430
18575,2025-06-20,Denied,86,338
18576,2025-07-10,Success,436,216
18577,2024-10-24,Denied,254,369
18578,2024-11-27,Success,134,236
18579,2025-12-20,Denied,83,360
18580,2024-09-21,Success,151,445
18581,2026-01-27,Success,304,338
18582,2026-01-09,Failed,109,118
18583,2025-03-21,Success,460,111
18584,2025-08-06,Success,462,434
18585,2025-01-30,Success,260,16
18586,2024-08-24,Denied,197,291
18587,2025-10-17,Success,8,147
18588,2025-08-05,Success,383,194
18589,2025-04-09,Denied,36,156
18590,2024-12-16,Success,86,353
18591,2025-08-06,Success,181,329
18592,2025-09-11,Denied,309,478
18593,2025-02-05,Success,126,432
18594,2025-11-02,Success,486,16
18595,2026-03-24,Success,72,175
18596,2025-06-20,Success,181,106
18597,2026-02-10,Success,357,414
18598,2025-07-07,Success,142,275
18599,2025-07-02,Success,90,92
18600,2025-08-19,Success,152,408
18601,2026-02-06,Success,158,279
18602,2026-03-19,Success,12,315
18603,2024-09-25,Success,466,213
18604,2025-09-23,Denied,401,287
18605,2025-02-14,Success,216,290
18606,2024-11-15,Success,115,363
18607,2025-06-11,Success,176,489
18608,2026-04-04,Success,68,18
18609,2025-10-04,Success,67,64
18610,2025-04-20,Failed,461,273
18611,2026-03-29,Failed,52,161
18612,2024-10-09,Success,479,134
18613,2025-01-27,Success,123,172
18614,2024-11-18,Success,290,121
18615,2024-12-09,Denied,74,184
18616,2026-01-19,Success,223,238
18617,2026-06-01,Success,465,166
18618,2025-03-04,Success,373,472
18619,2025-12-20,Success,290,440
18620,2024-11-07,Success,475,3
18621,2024-08-01,Success,335,390
18622,2025-09-29,Success,392,471
18623,2024-08-11,Success,496,399
18624,2026-06-12,Denied,172,205
18625,2025-01-18,Success,488,456
18626,2024-09-09,Success,299,357
18627,2024-07-30,Success,433,288
18628,2025-09-11,Success,9,327
18629,2026-01-20,Denied,113,357
18630,2025-09-20,Denied,455,463
18631,2026-01-15,Success,497,276
18632,2024-07-23,Success,494,105
18633,2026-04-11,Denied,254,491
18634,2025-08-27,Success,7,90
18635,2024-10-12,Success,413,121
18636,2025-10-01,Success,273,106
18637,2025-10-26,Success,201,448
18638,2025-07-26,Success,238,347
18639,2025-02-17,Success,470,297
18640,2024-11-06,Success,441,16
18641,2025-12-27,Success,125,227
18642,2025-11-10,Success,137,89
18643,2026-03-12,Success,141,33
18644,2024-09-26,Success,436,426
18645,2024-09-06,Success,195,54
18646,2025-07-07,Success,332,410
18647,2025-03-21,Success,261,382
18648,2025-11-13,Failed,19,435
18649,2025-07-27,Success,182,183
18650,2024-12-12,Success,484,308
18651,2025-10-26,Success,232,223
18652,2025-09-21,Success,159,376
18653,2025-12-30,Denied,244,271
18654,2025-05-09,Success,329,475
18655,2025-01-22,Denied,21,176
18656,2025-07-05,Success,86,254
18657,2025-12-27,Denied,272,251
18658,2024-08-28,Success,219,465
18659,2026-03-12,Success,155,106
18660,2025-04-30,Success,83,101
18661,2025-10-10,Success,323,443
18662,2025-09-20,Success,185,9
18663,2025-04-15,Success,425,425
18664,2024-12-14,Success,297,316
18665,2025-01-10,Success,251,373
18666,2025-02-12,Success,13,30
18667,2025-12-08,Success,455,393
18668,2026-03-25,Denied,164,354
18669,2025-08-23,Success,394,461
18670,2025-01-17,Denied,148,68
18671,2026-02-15,Denied,155,344
18672,2024-11-03,Success,209,178
18673,2026-02-04,Success,340,102
18674,2025-03-16,Success,44,302
18675,2024-11-18,Success,401,23
18676,2024-09-07,Success,492,7
18677,2024-09-10,Success,204,297
18678,2025-02-10,Success,376,25
18679,2024-10-21,Success,435,476
18680,2024-08-29,Denied,263,256
18681,2025-09-04,Failed,331,109
18682,2025-04-16,Success,271,32
18683,2024-09-03,Success,476,230
18684,2025-01-25,Success,329,460
18685,2024-10-05,Success,492,463
18686,2026-02-28,Failed,482,12
18687,2025-06-15,Success,399,285
18688,2026-04-07,Success,346,144
18689,2026-06-07,Success,168,373
18690,2026-01-30,Success,249,143
18691,2025-05-24,Success,429,234
18692,2025-12-05,Success,71,395
18693,2026-01-25,Success,490,185
18694,2025-01-03,Success,91,175
18695,2024-08-18,Success,169,53
18696,2025-02-16,Denied,5,391
18697,2025-04-27,Success,367,356
18698,2025-02-19,Success,433,394
18699,2025-09-01,Success,422,242
18700,2024-10-30,Denied,384,385
18701,2025-06-05,Success,410,473
18702,2025-05-20,Success,458,125
18703,2024-09-25,Success,97,260
18704,2025-07-31,Failed,272,362
18705,2025-09-15,Success,334,407
18706,2025-10-14,Success,202,206
18707,2026-01-24,Success,319,239
18708,2026-04-28,Success,308,290
18709,2026-03-30,Success,492,484
18710,2025-06-10,Denied,197,460
18711,2024-09-24,Denied,125,167
18712,2026-02-27,Success,344,192
18713,2026-06-18,Success,461,485
18714,2025-09-18,Success,324,82
18715,2025-10-17,Success,409,305
18716,2025-05-21,Failed,432,225
18717,2025-11-06,Success,286,491
18718,2024-10-20,Failed,286,315
18719,2026-04-13,Success,97,103
18720,2026-06-07,Success,342,322
18721,2025-06-06,Success,128,100
18722,2025-11-27,Success,284,191
18723,2024-10-12,Success,111,377
18724,2024-07-22,Success,80,16
18725,2025-06-04,Success,374,48
18726,2026-01-23,Success,107,44
18727,2025-06-15,Success,460,292
18728,2025-11-30,Success,475,347
18729,2026-02-07,Success,246,288
18730,2025-10-02,Success,117,133
18731,2025-05-17,Denied,361,433
18732,2026-01-29,Success,391,275
18733,2025-10-14,Success,357,449
18734,2026-01-29,Success,131,485
18735,2025-09-24,Success,56,371
18736,2025-12-25,Success,42,157
18737,2026-05-21,Success,70,214
18738,2024-09-06,Success,157,474
18739,2024-12-12,Denied,486,157
18740,2024-10-31,Success,390,474
18741,2025-02-07,Success,411,322
18742,2025-05-31,Success,226,317
18743,2025-01-30,Success,357,66
18744,2025-05-01,Success,482,276
18745,2025-06-09,Success,390,388
18746,2026-01-22,Success,147,462
18747,2024-08-16,Success,81,73
18748,2024-12-08,Success,431,425
18749,2026-05-27,Success,226,307
18750,2026-04-30,Success,428,375
18751,2026-02-11,Success,176,369
18752,2026-02-05,Denied,236,171
18753,2025-07-25,Success,309,64
18754,2024-11-19,Success,92,168
18755,2024-07-26,Success,100,410
18756,2026-04-24,Success,114,342
18757,2025-03-17,Success,493,277
18758,2024-10-11,Success,51,116
18759,2026-02-17,Success,377,169
18760,2025-01-08,Success,363,257
18761,2025-03-26,Success,172,27
18762,2025-07-04,Success,37,215
18763,2025-11-21,Success,292,90
18764,2024-11-10,Success,100,235
18765,2024-11-06,Success,242,271
18766,2026-04-06,Success,380,323
18767,2024-08-25,Success,23,469
18768,2025-06-16,Denied,156,30
18769,2025-06-14,Success,206,256
18770,2025-04-18,Success,22,134
18771,2024-09-26,Denied,461,337
18772,2026-03-05,Success,21,132
18773,2025-10-12,Success,283,220
18774,2024-11-26,Success,122,477
18775,2025-11-12,Success,128,381
18776,2026-03-28,Success,384,405
18777,2025-07-25,Success,18,396
18778,2025-06-04,Success,198,374
18779,2024-09-19,Success,374,67
18780,2024-12-16,Success,303,249
18781,2026-02-13,Success,489,224
18782,2025-11-11,Success,111,390
18783,2026-04-12,Success,474,440
18784,2025-10-31,Success,236,494
18785,2026-01-29,Success,277,280
18786,2026-05-17,Success,207,76
18787,2026-04-10,Success,443,420
18788,2024-08-26,Success,366,275
18789,2024-12-20,Success,9,66
18790,2025-04-29,Success,72,381
18791,2026-05-17,Success,314,286
18792,2025-02-23,Denied,470,121
18793,2025-03-15,Success,272,123
18794,2026-04-28,Denied,65,485
18795,2024-12-24,Success,80,10
18796,2024-09-17,Success,492,141
18797,2026-04-18,Success,434,417
18798,2026-04-02,Success,347,38
18799,2025-06-10,Success,438,32
18800,2025-02-25,Success,48,22
18801,2025-12-18,Success,347,494
18802,2024-08-22,Success,390,250
18803,2025-08-01,Success,37,426
18804,2025-08-22,Success,251,104
18805,2026-01-21,Success,379,398
18806,2026-05-24,Success,367,17
18807,2024-11-24,Success,277,166
18808,2026-03-03,Success,15,26
18809,2026-02-10,Success,331,188
18810,2025-08-11,Success,447,32
18811,2026-02-09,Success,219,174
18812,2026-03-17,Success,18,418
18813,2025-09-21,Success,475,46
18814,2025-03-28,Success,496,178
18815,2024-12-13,Success,184,341
18816,2026-06-03,Success,464,92
18817,2024-11-02,Success,284,431
18818,2026-06-03,Success,137,15
18819,2024-10-26,Success,22,362
18820,2025-09-20,Denied,42,243
18821,2026-03-21,Success,79,226
18822,2025-08-21,Success,95,218
18823,2025-08-12,Success,296,191
18824,2024-10-30,Success,233,92
18825,2026-03-04,Success,150,99
18826,2026-06-14,Success,124,229
18827,2025-12-07,Success,141,233
18828,2026-01-02,Success,198,493
18829,2025-04-07,Success,481,75
18830,2025-09-30,Success,345,167
18831,2026-01-08,Success,366,339
18832,2025-05-16,Success,315,434
18833,2024-10-04,Success,277,205
18834,2025-08-26,Success,315,448
18835,2025-10-26,Success,203,9
18836,2024-09-18,Success,278,128
18837,2025-01-10,Success,427,397
18838,2025-10-26,Success,432,318
18839,2024-10-13,Success,35,123
18840,2025-12-11,Success,315,214
18841,2024-12-14,Success,304,499
18842,2025-08-21,Success,299,245
18843,2026-01-26,Failed,426,295
18844,2025-11-01,Success,27,446
18845,2025-02-28,Success,266,386
18846,2024-12-12,Success,196,336
18847,2026-01-28,Success,20,27
18848,2024-09-28,Success,390,140
18849,2025-04-09,Success,102,465
18850,2026-05-30,Denied,357,349
18851,2025-06-03,Failed,9,427
18852,2025-03-24,Success,14,441
18853,2025-07-13,Success,116,318
18854,2024-08-06,Success,242,175
18855,2025-10-18,Success,252,387
18856,2026-01-16,Success,66,92
18857,2026-06-02,Success,128,86
18858,2025-04-10,Denied,197,237
18859,2025-07-24,Success,125,81
18860,2025-05-11,Success,431,118
18861,2025-06-20,Success,351,139
18862,2026-02-07,Success,334,367
18863,2025-12-20,Success,484,131
18864,2026-04-13,Success,35,49
18865,2024-12-09,Success,114,34
18866,2025-02-17,Success,119,355
18867,2025-09-11,Success,362,92
18868,2024-09-07,Success,418,488
18869,2025-12-30,Success,99,480
18870,2025-03-28,Success,134,483
18871,2025-10-30,Success,204,178
18872,2026-02-04,Success,11,146
18873,2025-03-04,Success,225,123
18874,2026-04-09,Success,210,249
18875,2026-01-07,Success,451,51
18876,2025-05-26,Success,442,495
18877,2026-06-09,Success,30,468
18878,2026-06-15,Success,109,415
18879,2025-05-08,Success,316,140
18880,2024-09-09,Success,468,259
18881,2025-05-12,Success,206,238
18882,2024-10-17,Success,480,205
18883,2024-12-13,Denied,101,268
18884,2026-02-26,Success,363,322
18885,2025-03-25,Denied,474,106
18886,2025-12-22,Success,186,104
18887,2025-10-16,Success,45,20
18888,2024-11-02,Failed,39,476
18889,2025-02-07,Success,65,171
18890,2026-05-22,Success,245,228
18891,2024-12-15,Success,383,71
18892,2025-07-01,Success,171,84
18893,2025-11-21,Success,476,142
18894,2024-08-08,Denied,51,99
18895,2025-04-14,Success,465,99
18896,2024-10-10,Denied,417,358
18897,2026-03-20,Success,238,116
18898,2025-06-12,Success,58,235
18899,2025-07-28,Success,26,23
